JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2460472.500000000, A.D. 2024-Jun-11 00:00:00.0000,  9.251854506337889E+00, -2.867238757868428E+00, -3.183559092717895E-01,  1.338441262558694E-03,  5.322373049174048E-03, -1.459577154087170E-04,
2460473.500000000, A.D. 2024-Jun-12 00:00:00.0000,  9.253191417567082E+00, -2.861915811253663E+00, -3.185018705091133E-01,  1.335365173895708E-03,  5.323525131626935E-03, -1.459656849837184E-04,
2460474.500000000, A.D. 2024-Jun-13 00:00:00.0000,  9.254525199336506E+00, -2.856591714043033E+00, -3.186478340878068E-01,  1.332181564566151E-03,  5.324660001901977E-03, -1.459553852357252E-04,
2460475.500000000, A.D. 2024-Jun-14 00:00:00.0000,  9.255855751299221E+00, -2.851266510036020E+00, -3.187937689766833E-01,  1.328902905333182E-03,  5.325731198993112E-03, -1.459037783165652E-04,
2460476.500000000, A.D. 2024-Jun-15 00:00:00.0000,  9.257183001447855E+00, -2.845940298032095E+00, -3.189396176876756E-01,  1.325604763901671E-03,  5.326681504411958E-03, -1.457888503041142E-04,
2460477.500000000, A.D. 2024-Jun-16 00:00:00.0000,  9.258506947249394E+00, -2.840613167970072E+00, -3.190853346219226E-01,  1.322282042194705E-03,  5.327549338576856E-03, -1.456293478269494E-04,
2460478.500000000, A.D. 2024-Jun-17 00:00:00.0000,  9.259827605734809E+00, -2.835285247094053E+00, -3.192308560531986E-01,  1.319061072816818E-03,  5.328286142878550E-03, -1.454131792307169E-04,
2460479.500000000, A.D. 2024-Jun-18 00:00:00.0000,  9.261145091221524E+00, -2.829956589556629E+00, -3.193761665813908E-01,  1.315908058173675E-03,  5.329023197557270E-03, -1.452049671400590E-04,
2460480.500000000, A.D. 2024-Jun-19 00:00:00.0000,  9.262459439755403E+00, -2.824627230080130E+00, -3.195212531834007E-01,  1.312811181309417E-03,  5.329685670312134E-03, -1.449654002649381E-04,
2460481.500000000, A.D. 2024-Jun-20 00:00:00.0000,  9.263770749109971E+00, -2.819297228818431E+00, -3.196660953071913E-01,  1.309834531152827E-03,  5.330307494406645E-03, -1.447167461633844E-04,
2460482.500000000, A.D. 2024-Jun-21 00:00:00.0000,  9.265079172292442E+00, -2.813966595983896E+00, -3.198107033452880E-01,  1.307027023371769E-03,  5.330981307384009E-03, -1.445129603917006E-04,
2460483.500000000, A.D. 2024-Jun-22 00:00:00.0000,  9.266384813547178E+00, -2.808635241419724E+00, -3.199551350609807E-01,  1.304271115203741E-03,  5.331735665008610E-03, -1.443562632758667E-04,
2460484.500000000, A.D. 2024-Jun-23 00:00:00.0000,  9.267687744120098E+00, -2.803303082526048E+00, -3.200994411852679E-01,  1.301590508103371E-03,  5.332615757802910E-03, -1.442735322232505E-04,
2460485.500000000, A.D. 2024-Jun-24 00:00:00.0000,  9.268987954256199E+00, -2.797969968738864E+00, -3.202436995319766E-01,  1.298815715100527E-03,  5.333612965853306E-03, -1.442424985913222E-04,
2460486.500000000, A.D. 2024-Jun-25 00:00:00.0000,  9.270285374090156E+00, -2.792635842130366E+00, -3.203879337307560E-01,  1.296015976590696E-03,  5.334658635092599E-03, -1.442345004400097E-04,
2460487.500000000, A.D. 2024-Jun-26 00:00:00.0000,  9.271579962067600E+00, -2.787300630627656E+00, -3.205321769762797E-01,  1.293151018580364E-03,  5.335779045286941E-03, -1.442590081007086E-04,
2460488.500000000, A.D. 2024-Jun-27 00:00:00.0000,  9.272871627498121E+00, -2.781964253791565E+00, -3.206764631544975E-01,  1.290143744674971E-03,  5.336976809786710E-03, -1.443108799394206E-04,
2460489.500000000, A.D. 2024-Jun-28 00:00:00.0000,  9.274160202514565E+00, -2.776626703387848E+00, -3.208207806632518E-01,  1.286998384615506E-03,  5.338110899227113E-03, -1.443168537081011E-04,
2460490.500000000, A.D. 2024-Jun-29 00:00:00.0000,  9.275445605680323E+00, -2.771288036340081E+00, -3.209650930643492E-01,  1.283780656017977E-03,  5.339218754438018E-03, -1.443029128212266E-04,
2460491.500000000, A.D. 2024-Jun-30 00:00:00.0000,  9.276727735968505E+00, -2.765948315052956E+00, -3.211093584971558E-01,  1.280489107665477E-03,  5.340202671532212E-03, -1.442181724450597E-04,
2460492.500000000, A.D. 2024-Jul-01 00:00:00.0000,  9.278006591885399E+00, -2.760607642690403E+00, -3.212535244001297E-01,  1.277215285271827E-03,  5.341133274322268E-03, -1.441084398965061E-04,
2460493.500000000, A.D. 2024-Jul-02 00:00:00.0000,  9.279282161830277E+00, -2.755266071452593E+00, -3.213975637045179E-01,  1.273920241217544E-03,  5.341996946326192E-03, -1.439638096476505E-04,
2460494.500000000, A.D. 2024-Jul-03 00:00:00.0000,  9.280554426779332E+00, -2.749923685393302E+00, -3.215414326247179E-01,  1.270615228306792E-03,  5.342747270102721E-03, -1.437601402906093E-04,
2460495.500000000, A.D. 2024-Jul-04 00:00:00.0000,  9.281823443771847E+00, -2.744580621264247E+00, -3.216850664916539E-01,  1.267452469654350E-03,  5.343378640821708E-03, -1.435099722668981E-04,
