JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2453523.500000000, A.D. 2005-Jun-02 00:00:00.0000, -5.176407928429325E+00, -1.719644572820174E+00,  1.229722899965972E-01,  2.287414726011907E-03, -6.812050426891987E-03, -2.289227957181166E-05,
2453524.500000000, A.D. 2005-Jun-03 00:00:00.0000, -5.174116162112763E+00, -1.726455297789511E+00,  1.229492716139873E-01,  2.296760455065014E-03, -6.809641309207014E-03, -2.314469436428372E-05,
2453525.500000000, A.D. 2005-Jun-04 00:00:00.0000, -5.171814247211119E+00, -1.733262688540133E+00,  1.229260448404233E-01,  2.306238640277804E-03, -6.805073963946209E-03, -2.331813048123277E-05,
2453526.500000000, A.D. 2005-Jun-05 00:00:00.0000, -5.169503756074420E+00, -1.740066616511508E+00,  1.229025930617548E-01,  2.315372929074847E-03, -6.802687170887719E-03, -2.357233143449145E-05,
2453527.500000000, A.D. 2005-Jun-06 00:00:00.0000, -5.167183917605582E+00, -1.746867425273612E+00,  1.228789169946453E-01,  2.323932907402744E-03, -6.799469975192259E-03, -2.380569553199236E-05,
2453528.500000000, A.D. 2005-Jun-07 00:00:00.0000, -5.164854782551885E+00, -1.753666059420964E+00,  1.228549773993818E-01,  2.334679841734505E-03, -6.797031199771797E-03, -2.404125802704416E-05,
2453529.500000000, A.D. 2005-Jun-08 00:00:00.0000, -5.162515626067367E+00, -1.760461081017085E+00,  1.228308339899496E-01,  2.343568899289944E-03, -6.793672706882330E-03, -2.426983990475014E-05,
2453530.500000000, A.D. 2005-Jun-09 00:00:00.0000, -5.160166712589310E+00, -1.767253213289316E+00,  1.228064594924650E-01,  2.353978124533948E-03, -6.789967922567875E-03, -2.446034964357393E-05,
2453531.500000000, A.D. 2005-Jun-10 00:00:00.0000, -5.157808446295813E+00, -1.774041586541968E+00,  1.227818804207762E-01,  2.363087607501730E-03, -6.787182786911203E-03, -2.470549311593397E-05,
2453532.500000000, A.D. 2005-Jun-11 00:00:00.0000, -5.155440110920232E+00, -1.780826515854956E+00,  1.227570926648756E-01,  2.372784937972739E-03, -6.782406008343906E-03, -2.487150622055052E-05,
2453533.500000000, A.D. 2005-Jun-12 00:00:00.0000, -5.153063268509853E+00, -1.787607545898398E+00,  1.227320913599470E-01,  2.381535947787434E-03, -6.779746835311103E-03, -2.512458168749523E-05,
2453534.500000000, A.D. 2005-Jun-13 00:00:00.0000, -5.150677253555139E+00, -1.794385295531518E+00,  1.227068664261930E-01,  2.389994738684230E-03, -6.776171090214527E-03, -2.534847010489803E-05,
2453535.500000000, A.D. 2005-Jun-14 00:00:00.0000, -5.148282355101387E+00, -1.801160663909086E+00,  1.226813776463751E-01,  2.400328047764398E-03, -6.773921402317510E-03, -2.559874360987800E-05,
2453536.500000000, A.D. 2005-Jun-15 00:00:00.0000, -5.145877536649646E+00, -1.807932479082610E+00,  1.226556792950340E-01,  2.409065757888258E-03, -6.770343824420348E-03, -2.582393473459375E-05,
2453537.500000000, A.D. 2005-Jun-16 00:00:00.0000, -5.143463269009691E+00, -1.814701445876089E+00,  1.226297416307589E-01,  2.419375031050225E-03, -6.766923793099182E-03, -2.602821676249086E-05,
2453538.500000000, A.D. 2005-Jun-17 00:00:00.0000, -5.141039676913056E+00, -1.821466679812872E+00,  1.226035964445272E-01,  2.428217025340942E-03, -6.764081827507110E-03, -2.627651540359930E-05,
2453539.500000000, A.D. 2005-Jun-18 00:00:00.0000, -5.138606133788204E+00, -1.828228721333937E+00,  1.225772301983658E-01,  2.438179457294192E-03, -6.759541602567574E-03, -2.644912983162169E-05,
2453540.500000000, A.D. 2005-Jun-19 00:00:00.0000, -5.136163970707491E+00, -1.834986791645403E+00,  1.225506525453226E-01,  2.446759540411451E-03, -6.756866127654491E-03, -2.670627959993658E-05,
2453541.500000000, A.D. 2005-Jun-20 00:00:00.0000, -5.133712574339103E+00, -1.841741697483392E+00,  1.225238460222909E-01,  2.455461630839066E-03, -6.753197357887817E-03, -2.692484011084601E-05,
2453542.500000000, A.D. 2005-Jun-21 00:00:00.0000, -5.131252342785995E+00, -1.848494135517325E+00,  1.224967765520748E-01,  2.465681369411872E-03, -6.751178108668650E-03, -2.718690263835756E-05,
2453543.500000000, A.D. 2005-Jun-22 00:00:00.0000, -5.128781948326091E+00, -1.855243135146726E+00,  1.224694945333355E-01,  2.474698299170422E-03, -6.747358103778267E-03, -2.740211567567140E-05,
2453544.500000000, A.D. 2005-Jun-23 00:00:00.0000, -5.126302056636661E+00, -1.861989179677234E+00,  1.224419746776902E-01,  2.485171923437742E-03, -6.744052396631776E-03, -2.761125509754470E-05,
2453545.500000000, A.D. 2005-Jun-24 00:00:00.0000, -5.123812570406345E+00, -1.868731312500377E+00,  1.224142548517072E-01,  2.494036339411742E-03, -6.740827257978764E-03, -2.784803089750157E-05,
2453546.500000000, A.D. 2005-Jun-25 00:00:00.0000, -5.121313104935448E+00, -1.875470155899821E+00,  1.223863149603061E-01,  2.504337015623995E-03, -6.736234436095358E-03, -2.801711599370067E-05,
2453547.500000000, A.D. 2005-Jun-26 00:00:00.0000, -5.118804819761467E+00, -1.882204613692364E+00,  1.223581780493960E-01,  2.512751122392252E-03, -6.733109772400795E-03, -2.826400184495944E-05,
2453548.500000000, A.D. 2005-Jun-27 00:00:00.0000, -5.116287353878112E+00, -1.888935657933593E+00,  1.223298172767566E-01,  2.521562568309557E-03, -6.729059371096124E-03, -2.846989584411449E-05,
2453549.500000000, A.D. 2005-Jun-28 00:00:00.0000, -5.113761285920774E+00, -1.895663813570058E+00,  1.223012030017850E-01,  2.531345719578007E-03, -6.726944985519059E-03, -2.873720362622918E-05,
2453550.500000000, A.D. 2005-Jun-29 00:00:00.0000, -5.111225164655172E+00, -1.902388467760050E+00,  1.222723742545786E-01,  2.540340877780466E-03, -6.722781510296592E-03, -2.894315582127347E-05,
